NAMES,Code_prelevement,taxon,nom_vernaculaire,family,genus,species,habitat,feeding_mode,trait_tl,body_shape,fin_shape,AR,offspring_size,age_maturity,level_age_maturity,fecundity,length_infinity,growth_coefficient,length_max,age_max,dist_Lm1_Lm2_(L_en_mm),dist_Lm3_Lm4_(l_en_mm),dist_Lm5_Lm6_(h_en_mm),Area_mm2,Vol_mm3,otolith_side,fish_tl_cm,fish_W_g,Sexe,Maturity,Date,Zone,Campagne/ Lieu,resolution_µm,tension_KeV,courant_µA,exposition_ms,filter_alu,PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10,PC11,PC12,PC13,PC14,PC15,PC16,PC17,PC18,PC19,PC20,PC21,PC22,PC23,PC24,PC25,PC26,PC27,PC28,PC29,PC30,PC31,PC32,PC33,PC34,PC35,PC36,PC37,PC38,PC39,PC40,PC41,PC42,PC43,PC44,PC45,PC46,PC47,PC48,PC49,PC50,PC51,PC52,PC53,PC54,PC55,PC56,PC57,PC58,PC59,PC60,PC61,PC62,PC63,PC64,PC65,PC66,PC67,PC68,PC69,PC70,PC71,PC72,PC73,PC74,PC75,PC76,PC77,PC78,PC79,PC80,PC81,PC82,PC83,PC84,PC85,PC86,PC87,PC88,PC89,PC90,PC91,PC92,PC93,PC94,PC95,PC96,PC97,PC98,PC99,PC100,PC101,PC102,PC103
IBTS12-PLATFLE-0104_l,IBTS12-PLATFLE-0104,Platichthys flesus,Flet,Pleuronectidae,Platichthys,flesus,benthic,benthivorous,3.32,flat,rounded,0.611638546,0.95,3.8,spe-ocean,1177674,40.79999924,0.360000014,58,15,6.278520873,4.089263705,0.985579164,45.73052689,10.438649,droit,33,452,F,3,40925,29F1,IBTS12,10,60,70,75,"alu 0,5",0.004905782,0.009761325,-1.44E-05,-0.012683158,0.000721027,0.006229308,0.003449118,-0.009603671,0.003698992,0.001656059,0.002751198,0.000143177,-0.004910071,0.002302829,0.001413987,9.35E-05,-0.002970019,0.002239787,-0.000885485,6.35E-05,-0.002535214,0.00250417,0.001429252,0.002283666,-0.001580657,-0.000274729,0.001656277,-0.001077361,-0.000109192,0.002056985,0.000672134,-0.002061875,-0.000371117,0.000247726,0.000591318,0.001419298,-0.002850507,-0.001935095,-0.000160549,-0.000970263,-0.000551205,0.001907185,0.00130487,-0.001171598,0.001535757,-0.000854356,0.001459341,-0.000912102,0.00062764,-0.001699085,-0.000117819,0.000984494,0.000927617,-0.000357906,-0.000366216,3.36E-05,-0.000174182,0.000432893,0.000995392,0.000597571,0.000200076,0.001261599,-0.000465078,-0.001033538,0.000579755,0.00053751,-0.000809431,-0.000461853,0.001220873,-0.001116603,0.000260496,-0.000744356,0.000936023,-0.000285373,-0.001400392,0.000878976,-0.000354609,0.00111107,-0.001370241,-0.000647578,-0.001394594,-0.000716007,-0.000306917,-0.000331566,-0.000375664,0.001143509,0.00042699,-0.000738264,-0.000104883,-0.000337255,0.000877024,0.00054359,0.000583107,-0.000457468,0.000527031,0.00083901,0.000361613,-0.00020054,0.001170368,-0.000274169,2.69E-05,-0.000708211,-0.000206647
IBTS2015-GADUMOR,IBTS2015-GADUMOR 182,Gadus morhua,Morue,Gadidae,Gadus,morhua,demersal,generalist,4.09,fusiform,truncate,1.297248602,1.52,4,spe-LME,5900000,120.3,0.221900862,116,25,16.34265169,8.204233384,2.587258574,243.5570245,148.2046737,droit,73,4245,M,3a,42034,NA,IBTS2015,10,55,73,80,"alu 0,5",-0.009107316,0.014214118,-0.005710452,0.007524753,-0.008456116,0.005923492,-0.00289655,-0.003609414,-0.002516428,0.003636867,-0.001220717,0.000702309,-0.000714673,-0.001793174,0.002567052,-0.002331716,-0.000715519,-0.002085258,-0.002424266,0.000482661,-0.000354367,0.000423158,-0.002414766,-0.001689144,0.000637792,0.002470729,-0.001450277,-0.002910472,0.001788809,0.001709373,0.00067859,0.001240756,0.000142285,-0.000246782,-0.001445604,-0.000941732,-0.002310166,0.000400422,-0.001151837,0.000110909,-0.001008474,-0.00148418,0.00267406,-0.001524033,-0.002025457,0.000862094,0.002850086,0.000222847,0.000204145,0.001937151,-0.00160721,0.000616152,-0.000800832,4.08E-05,0.001760533,0.000372144,-0.000195425,0.001215122,0.0009305,-0.000917099,-0.001356703,-0.000533596,0.000493807,-0.000900281,0.001675291,0.000441225,0.00033177,-0.00090761,-0.001452291,0.000246386,-0.000702909,0.000233741,0.001117252,-0.001857208,0.001851464,-0.000863733,0.000690212,0.000252299,-0.000611293,0.000367047,0.000366106,-0.000161819,0.000600568,0.000739751,0.000990825,0.000183548,3.68E-05,-0.000153958,-0.000413925,9.94E-05,0.000772563,-0.000834632,0.000714484,0.000649831,-0.000225946,7.40E-05,-0.000293071,-9.46E-05,6.43E-05,4.50E-06,0.000220911,-0.000678605,0.000305906
IBTS20156GADUMOR,IBTS2015-GADUMOR 166,Gadus morhua,Morue,Gadidae,Gadus,morhua,demersal,generalist,4.09,fusiform,truncate,1.297248602,1.52,4,spe-LME,5900000,120.3,0.221900862,116,25,18.54278082,9.20533103,3.237509995,326.3287243,227.5052469,droit,90,7370,M,3b,42027,NA,IBTS2015,10,60,70,75,"alu 0,5",-0.010779614,0.015449063,-0.012128863,6.94E-05,-0.011657904,-0.003810693,0.009895212,-0.004824297,-0.002346357,0.003424932,0.001937917,-5.37E-06,0.001866339,0.001770629,0.002720407,0.001758232,0.004217574,-0.005515098,-0.00243591,0.003099294,-0.00259149,-0.000487253,-0.006284405,-0.001620172,-0.001792419,-0.001249938,0.000609379,-0.001112712,-0.001861915,-0.002606267,0.002751194,0.002063951,-0.000478714,0.000190091,-0.001293181,-0.002004167,-0.002097173,-0.002045267,-0.000964206,0.00052684,0.003919582,-0.002610892,-0.001341734,-0.001542109,0.000827798,-0.000875082,-3.77E-05,0.000473059,-0.000393494,3.55E-06,-0.001344332,0.000765068,0.000803652,-0.000844555,-0.001160009,-0.000433531,0.000434734,0.001030871,-0.000314368,-0.002177574,-0.001630502,0.000461921,-0.000166492,-0.000541346,-0.001777705,-0.000550733,-0.000966667,0.000955899,0.000320664,0.000852193,0.000902217,0.00014859,-7.10E-05,0.000651385,-0.000417839,-0.00041903,5.74E-05,-0.000498799,0.000254896,-0.000198195,-0.000232575,0.000645562,-4.70E-05,-0.000523431,-0.000443042,0.00011229,0.000372026,0.000487546,0.000253358,-0.000827589,-0.000372642,-0.000176124,-0.000178223,0.000109381,2.53E-05,0.000658668,0.000580811,-0.000161781,0.000264894,0.00064936,-0.000408954,0.000194375,-0.000198298
JFX_08_O_117_l,JFX_08_O_117,Zeus faber,Saint Pierre,Zeidae,Zeus,faber,demersal,piscivorous,4.5,compressiform,truncate,1.676798701,2,4,spe,30000,69.30000305,0.147,60,18,2.37733694,1.721938405,0.717901863,6.433518438,0.696641,gauche,33,615,M,2,39750,NA,EVHOE2008,10,55,73,80,"alu 0,5",0.042105632,-0.00315755,-0.038224352,0.018411005,0.00972417,0.012059227,0.004210291,0.00261086,-0.001280784,-0.002152099,0.004523456,-0.006886259,0.001855225,0.011561886,-0.00569649,-0.00236443,0.004241567,-0.002285283,-0.00828591,-0.001205486,-0.002281863,0.002164713,0.003684018,-0.003883181,0.00254722,0.000767299,-0.000797869,0.004117442,-0.001027795,0.00217319,0.001862139,-0.0001575,0.000464912,-0.000710998,-0.000736921,-0.003481884,0.002295547,-0.002808498,0.000640424,-0.000574878,-0.000626162,0.001698381,-0.000288957,-0.000184337,0.000306008,-0.000239187,0.001110259,-0.000811009,-3.08E-05,0.000211726,0.00011149,-0.001344741,-0.00016181,0.000178214,-0.00015338,-0.000241335,-0.000818916,-0.000443628,0.000457956,0.00029946,0.000420816,-0.000433738,-0.00016808,0.000540919,-0.000248326,0.000274868,5.67E-05,0.000121827,-0.000411107,-0.000566427,0.000120918,-0.000107975,0.000198665,-0.000239516,-3.36E-05,-3.98E-05,-0.000157155,-0.000306154,-7.15E-06,0.000322058,8.41E-05,8.13E-05,0.000267879,-2.11E-05,-9.45E-05,0.000208561,0.000179349,0.000110519,9.29E-05,-0.000174423,-0.000251182,0.000156977,9.92E-05,-9.19E-06,-0.00014943,-1.07E-05,-8.92E-05,9.04E-05,0.000177464,1.75E-06,9.42E-06,-0.000196496,-6.11E-05
JFX_08_O_118_l,JFX_08_O_118,Zeus faber,Saint Pierre,Zeidae,Zeus,faber,demersal,piscivorous,4.5,compressiform,truncate,1.676798701,2,4,spe,30000,69.30000305,0.147,60,18,2.785946525,1.952964868,0.836971863,8.773660601,1.068600375,gauche,47,1790,F,4,39750,NA,EVHOE2008,10,50,70,95,"alu 0,5",0.044007354,-0.015027601,-0.039144742,0.013332087,0.011537338,0.002048154,0.009190473,-0.002077901,-0.003691078,0.001319033,0.01040027,0.003388804,0.006462869,-0.00139564,0.0038008,-0.006655864,-0.007401951,0.007360553,0.001523161,-0.000519232,-0.003066476,-0.001411979,-0.003160505,0.005017929,-0.004799781,-0.003633195,-0.00040255,-0.003777375,0.000556003,-0.001172811,-0.000990283,0.001853236,-0.002609973,0.000571062,-0.000618879,0.001617703,-0.001078079,0.002154496,0.001647351,-0.001114134,-0.0009771,-0.000646248,-0.000144815,0.001103124,-0.000385334,0.00014597,6.39E-05,0.000562237,-0.000617086,-0.000376074,0.00028651,0.001289623,-0.000202919,0.000409786,0.000102717,0.000324464,0.0007437,-0.000306369,-0.000754037,0.000202278,0.000159293,0.000366477,1.23E-05,-0.00066127,-0.000144873,-0.000389255,0.000356232,7.23E-05,0.000309364,0.00052682,-0.000236265,0.000310162,-0.000160345,-2.70E-05,0.000178069,-0.000349088,1.09E-05,2.91E-05,0.000180536,-0.00025297,0.00010527,-0.000106038,-0.00014778,2.07E-05,8.62E-05,-9.81E-05,-0.000178207,-0.000114477,-0.000170433,0.000111827,0.00014437,2.91E-05,-7.75E-05,1.66E-05,5.14E-05,2.13E-05,4.19E-06,-3.12E-05,-0.000311979,2.97E-05,-0.000135159,0.000132221,-3.26E-05
JFX_08_O_124,JFX_08_O_124,Zeus faber,Saint Pierre,Zeidae,Zeus,faber,demersal,piscivorous,4.5,compressiform,truncate,1.676798701,2,4,spe,30000,69.30000305,0.147,60,18,1.990097971,1.605838541,0.544487275,5.071829907,0.48385375,gauche,23,210,M,1,39751,NA,EVHOE2008,10,50,70,95,"alu 0,5",0.055532619,-0.013756725,-0.022110529,0.001389175,0.004810114,-0.006596496,0.003309504,0.005744272,-0.002061489,0.006015361,-0.008166629,0.000328988,-0.012529315,-0.006582414,0.000220211,0.014293863,-0.002975487,-0.006504428,1.16E-05,-0.001512434,-0.000851519,0.003079852,0.005005366,-0.001623589,-0.004346783,-0.001103576,0.001998924,0.000247851,0.001605678,0.00174106,0.000212711,0.000547124,0.001296853,-0.001815071,0.00090812,0.001216966,-0.000726042,-1.19E-05,-0.000450978,0.00128138,0.000899745,-0.000359426,3.77E-06,0.000899063,-0.000488071,0.001193172,-0.000384256,-0.000512497,0.000266889,0.000261547,0.000102087,0.000795985,-0.001157639,0.000639475,0.000154989,0.00086948,0.000777587,0.000715264,4.78E-05,2.19E-05,-0.000888676,0.000449838,-0.001616212,-7.79E-05,2.19E-05,0.000133728,4.42E-05,-6.84E-05,-0.000350965,0.001178582,-0.000633974,0.000290149,-7.13E-05,0.000339918,-0.000255505,-0.000233649,0.000187775,0.000455403,-0.000479432,0.000620865,0.000153338,3.34E-05,-0.000278667,0.00010868,-0.000105205,-9.86E-05,0.00019685,0.000193561,-0.000217192,6.09E-05,-3.55E-05,0.00015788,-0.000392511,-0.00018109,7.80E-05,-1.96E-05,2.02E-05,-2.57E-05,6.76E-05,-4.38E-05,-0.000106633,5.59E-05,0.000185399
JFX_08_O_244,JFX_08_O_244,Zeus faber,Saint Pierre,Zeidae,Zeus,faber,demersal,piscivorous,4.5,compressiform,truncate,1.676798701,2,4,spe,30000,69.30000305,0.147,60,18,1.241098757,1.097799716,0.37108877,2.225796977,0.170787422,gauche,10,25,UNK,NA,39776,NA,EVHOE2008,10,50,70,100,"alu 0,5",0.060382142,-0.007131482,-0.023183127,-0.001415602,0.003467579,-0.010058247,0.008320236,0.00395424,-0.000834595,-0.001031091,-0.00575943,0.007401205,-0.003950895,-0.008001839,0.002658619,-6.61E-05,0.003807581,0.000256841,0.006133162,0.003893802,-0.000527105,-0.005549127,-0.000607109,0.000573661,0.007671164,0.002739219,-0.003327001,0.000971157,-0.000293738,-0.002051498,-0.000771665,-0.003147642,0.00089454,-0.000166951,0.001940372,0.000557484,-3.84E-06,-0.000477474,-0.002166262,-0.000211864,-0.000643835,0.000214877,9.52E-05,-0.002202565,-0.000760496,0.000378559,0.000386397,0.001522176,-0.000265658,-0.000993197,-0.001078103,-0.001623136,0.000685089,-0.000402414,0.000813588,-0.000917197,-0.000878574,-0.000141544,-0.000149097,-0.00071701,0.000917667,-0.000771482,0.001821238,-0.000132622,2.81E-05,-0.000159267,-0.000780361,-0.00055601,0.000662674,-0.000771536,0.000983906,-0.000210123,0.000173461,0.00027173,6.25E-05,0.000213064,9.35E-05,-6.89E-05,0.000322594,-0.00082466,-0.000233482,2.30E-05,-7.08E-05,9.77E-06,0.000134923,0.000339537,-0.000264689,-7.44E-05,0.000410207,6.11E-05,-0.000211195,-0.000216557,0.000207941,9.82E-05,-9.98E-06,0.0002853,3.12E-05,-6.75E-05,0.000100578,-0.000137105,9.06E-05,-0.000314649,-8.54E-05
PENLY2012-SCOPMAX161,PENLY2012-SCOPMAX161,Scophthalmus maximus,Turbot,Scophthalmidae,Scophthalmus,maximus,benthic,benthivorous,4.36,flat,rounded,1.771601439,1,4,spe-ocean,5.00E+06,58.80000087,0.266688589,81.5,25,3.066788082,2.283284118,0.600578775,12.60441855,1.778414375,droit,15,76,M,2,41148,NA,PENLY2012,10,50,70,100,"alu 0,5",0.013431572,-0.008538279,0.018898843,0.007546876,-0.000239777,-0.010281431,0.00738916,0.002990653,-0.004491525,0.000391955,0.004503853,0.001582826,0.005208197,-0.003496408,-0.00571185,-0.002375705,-0.001472626,-0.001362585,-0.007103195,0.00011114,0.00011133,0.000362431,0.001925916,0.002962979,0.002449122,0.002858846,-0.001329211,-0.001972724,0.005522566,-0.000163111,-0.002185556,0.003120121,-0.000523605,0.000456414,0.00474105,-3.00E-05,0.000451487,-0.00297063,-0.000404453,0.000973778,0.000258509,-0.001344606,0.001262807,6.71E-05,0.001255514,0.000893119,0.000785316,-0.000943233,0.001241019,0.000959306,0.001180425,-0.000660593,-0.001132043,-0.002374505,5.45E-05,-0.000239193,0.00208206,-0.00081852,-0.000734766,-0.00026613,-0.000183303,0.000902561,-0.000293462,0.000975992,-0.000871312,-3.70E-06,-0.001009917,0.000175668,0.00075506,0.000148934,-7.74E-05,-0.000446878,-0.000187064,0.000457992,-0.000365971,-0.000556977,0.000477699,-0.000238277,9.22E-05,0.000789736,-0.000687948,-9.18E-05,0.000404195,0.000379503,0.000532507,0.000309191,-0.000816744,0.000253517,-0.000496532,-0.000105709,0.000427119,0.000125487,0.000350689,-0.000210948,-0.000169441,3.88E-05,0.000645734,-0.000214823,0.000255096,-4.69E-05,0.000607084,-0.000173507,-0.000148985
PENLYT3-2013-LIMALIM140_l,PENLYT3-2013LIMALIM140,Limanda limanda,Limande,Pleuronectidae,Limanda,limanda,benthic,benthivorous,3.39,flat,rounded,1.11248076,1.2,2.649999976,spe-ocean,236000,28.75,0.31138352,43.5,12,4.19834028,2.754879664,0.740890732,20.48762444,3.89857975,droit,24,141,M,NA,41513,NA,PENLY2013,10,71,75,85,alu 1,0.00926336,0.001374292,0.00396153,0.000627619,0.010257977,0.006762378,-0.005753106,0.002177565,0.001827427,0.006136142,-0.006544727,0.000841074,0.002457796,0.001509273,0.002005262,0.000855964,-0.004893468,0.003286114,0.002807314,-0.001204772,0.000615018,0.001017593,-0.00170661,-0.000727839,0.001721606,-0.001048814,-0.002578702,-0.001040957,0.001619073,-0.002409591,0.002111189,0.00180907,-0.001846167,0.002523218,0.002580536,-0.000530375,0.002832725,-0.00180515,-0.001210994,-0.001193352,0.000893762,-0.000433732,1.57E-05,-0.001469311,-0.000584492,0.000685578,-0.00160908,-0.000371537,0.000262495,0.00082755,-0.000443505,-0.000155262,-0.000876754,-0.000227993,0.000284057,0.000945759,0.002099,-0.000194174,0.003498964,0.000663225,-0.000913741,-0.000460162,-0.000549986,-0.000972773,-0.000549667,0.000685235,0.001599081,-0.000340736,-0.000213023,-0.001065801,0.000182185,-0.000246577,0.000751919,0.001111409,-1.94E-05,0.001344805,0.000174048,-0.000507634,0.000652164,-0.000346817,0.000341881,-0.000491639,0.000176176,0.000357972,-0.000464518,1.32E-06,0.001089027,0.000487692,0.000255843,-0.000872311,6.76E-05,0.000329798,0.000279451,0.000971639,4.02E-05,-4.15E-05,-0.000559037,7.01E-05,0.000816389,0.000148342,-0.000152158,0.00078431,-6.92E-05
PENLYT3-2013LIMALIM128_l,PENLYT3-2013LIMALIM128,Limanda limanda,Limande,Pleuronectidae,Limanda,limanda,benthic,benthivorous,3.39,flat,rounded,1.11248076,1.2,2.649999976,spe-ocean,236000,28.75,0.31138352,43.5,12,4.213957604,2.82496996,0.765156082,21.33025222,4.3048645,droit,20,94,F,NA,41512,NA,PENLY2013,10,50,70,100,"alu 0,5",0.012261944,0.006257973,-0.000387631,-0.005864609,0.004413485,0.00970298,-0.006551375,-0.000200158,6.64E-05,-0.00054958,-0.005674983,-0.002777083,0.00042006,-0.002407583,0.000416198,0.000390715,0.001318309,0.000968862,-0.001614178,0.000905143,-0.00412807,-0.00230649,0.000991009,-0.001136675,0.001308237,-0.000514871,0.000309805,-0.002490578,-0.001485897,-0.000574965,0.001871544,0.000566934,-0.000908767,0.000593683,0.001809216,0.001032279,0.000870711,0.001647223,-8.68E-05,0.000460015,-0.00154623,-0.000493362,0.001565925,0.001264886,7.80E-05,-0.000829889,-0.001934472,-0.001139433,-0.000167375,2.99E-05,0.000250747,-6.22E-05,0.001119174,-0.001081786,-0.00125181,0.001152846,-0.000221633,0.001628061,2.90E-05,-0.000882649,0.000724818,-0.000583134,0.001084523,0.000530936,-0.000565807,-0.000769231,-0.000909139,0.000980348,-0.00040181,0.000703638,-0.000790895,-0.000620386,-2.00E-05,-4.92E-05,0.000632329,6.44E-07,-0.000346252,-0.001064793,1.29E-05,0.000655953,-0.000575281,0.001996336,0.001114215,0.00030604,0.000660427,0.000179672,-0.000576661,-0.001243747,-0.001329989,0.001014383,9.60E-05,0.000914823,0.000716362,-0.00046692,0.000373313,0.000290343,-0.000364186,0.000849001,0.000762934,-0.000112071,-0.001154338,0.000357904,-0.00013274
PENLYT3-2013LIMALIM131_l,PENLYT3-2013LIMALIM131,Limanda limanda,Limande,Pleuronectidae,Limanda,limanda,benthic,benthivorous,3.39,flat,rounded,1.11248076,1.2,2.649999976,spe-ocean,236000,28.75,0.31138352,43.5,12,3.679175398,2.456714062,0.574543862,14.890483,2.32957075,droit,15,40,F,NA,41512,NA,PENLY2013,10,71,75,85,alu 1,0.008332553,0.005820814,0.003111758,0.000673655,0.006407785,0.010883925,-0.005464145,-0.002494445,-0.002067343,-0.000906673,-0.007533877,-0.001075978,-0.000489293,-0.001228644,-0.00086812,-0.000634701,-0.006899143,0.004095134,-0.002641351,0.001232316,-0.000723765,0.003352416,0.000748457,-0.000880075,0.002260013,0.001583183,-0.001551512,-0.002474433,0.00030402,-0.000380779,0.001872698,-0.000805611,0.001131746,0.002112973,-0.001823854,-0.001256887,-0.000622955,0.001791553,-0.000259523,0.000438166,-0.000684502,0.001149896,-0.000243011,-0.000758035,0.001163132,-0.000724586,-0.001514147,0.00086776,0.00169944,1.34E-06,0.000527758,0.000222634,-0.000771474,0.000378641,-0.00050041,0.000445072,5.32E-05,0.000406671,0.000278149,-0.000131317,5.20E-05,0.000229568,0.001428233,0.000832547,0.000360194,-0.000620407,-0.001824353,-0.000824802,-0.00035821,0.001868149,-1.02E-05,-0.001447632,7.24E-05,0.00045501,-0.000132658,-0.000476002,0.000917356,0.001388753,0.001276484,1.17E-05,0.001089741,-0.000205207,-0.000160023,-0.001396618,-0.000433526,0.000455199,0.000175583,4.19E-05,-8.32E-05,-0.001021378,-0.001228214,-0.000331965,0.000416035,-0.001087553,-0.000303618,-3.74E-05,0.00083331,-0.000578756,-0.000709517,0.000309614,0.000527729,8.41E-06,0.000274414
SCOMSCO_V0393_D0831_l,SCOMSCO_V0431_D0831,Scomber scombrus,Maquereau,Scombridae,Scomber,scombrus,pelagic,generalist,3.63,fusiform,forked,3.05478406,1.15,2.179999971,spe-ocean,598563,40.93333308,0.352649977,50,21,3.084975542,1.224152187,0.3595584,5.955259318,0.396749563,gauche,22,82,F,2,43021,28F0,Varitroph 2017 boite 1/7,10,71,75,85,alu 1,-0.019180103,-0.011570145,-0.006718389,-0.001422079,-0.011628361,0.00507705,-3.57E-05,0.007113902,0.005272929,0.003852221,0.003433985,-0.004414108,0.009694695,-0.002866925,-0.004508718,0.004926901,-0.003397727,0.00485049,-0.002111713,-0.003102413,0.001138649,-0.002522961,0.005599995,-0.001836097,-0.000874937,0.000491242,0.003377879,0.003306232,-0.001633157,-0.001482448,-0.002769197,-0.004401042,-0.000808283,0.001137124,-0.000479826,0.000703371,0.001183525,0.000977032,-0.001380952,0.000173126,0.00029428,-0.001545075,0.00186126,-0.000552746,-0.002435806,-0.000726067,-0.00034922,0.000722068,0.000255067,7.41E-05,-0.001410537,-0.000949514,0.000612433,-0.00090746,-0.00089602,0.00083358,0.000529613,-0.000701012,-0.000828427,-0.000777078,-0.000374541,0.000493546,-0.000330744,-3.63E-05,0.000207053,2.57E-06,0.000365151,-0.001051505,-5.62E-05,0.000753729,0.000217427,-0.000348384,0.000188978,0.000626543,0.000142317,-0.000627741,0.000510454,-0.000401215,-0.001799177,-0.001075024,-0.000112946,0.000457129,-0.000252391,-0.000212337,0.000211168,0.000107516,-0.000133308,-0.000647321,0.000337451,-0.000872145,-9.65E-05,-0.000485157,0.000648765,0.000450189,0.000586156,0.000539853,0.000164029,-0.000200698,-5.24E-05,0.00066641,0.000228925,0.000374422,-0.000177005
SCOMSCO_V0393_D0856_r,SCOMSCO_V0431_D0856,Scomber scombrus,Maquereau,Scombridae,Scomber,scombrus,pelagic,generalist,3.63,fusiform,forked,3.05478406,1.15,2.179999971,spe-ocean,598563,40.93333308,0.352649977,50,21,2.400149016,0.852555583,0.297256826,3.465721935,0.216243094,droit,16.3,28,UNK,NA,43021,28F0,Varitroph 2017 boite 1/7,10,71,75,85,alu 1,-0.021118165,-0.010547635,-0.007298243,0.000768228,-0.003502592,0.003621584,-0.001513138,0.001635094,0.004084821,0.0024423,0.002556695,0.001672837,0.000502015,-0.00150305,-0.00306249,0.002918247,0.003291103,0.005388012,-0.000336648,-0.001979255,0.004891609,-0.002329673,-0.001825264,-0.001198433,-0.000936746,-0.000502922,-0.001383373,0.001290444,0.001144582,0.000271745,0.001450405,0.00084926,-0.001747088,0.000236336,0.001542946,-0.000252635,-0.000441907,0.000160727,-0.00022523,0.003255724,0.000170902,-0.000281362,-0.000440108,9.17E-05,-0.000536595,-0.001313103,-0.000215297,-0.000417628,0.001830363,0.000824951,0.000953557,0.000674733,0.000163788,0.000562367,0.000115569,-0.000279457,3.50E-06,0.001952429,-0.00206604,0.001514054,-0.000336084,-0.000143489,0.000586965,4.77E-05,-0.001220022,-0.000289066,-0.001997132,-0.00237651,-0.000244156,-0.000790225,-0.000638115,-0.000147022,0.001642902,0.00021457,0.000401156,-0.000612591,-0.001808368,-6.12E-05,0.001356495,0.00081886,2.52E-05,-0.000217784,-5.11E-05,-0.000349233,-0.000712375,9.07E-05,0.001321915,9.43E-05,0.000484806,0.000669667,0.000264563,0.000151852,-0.000592641,0.000773123,0.000924863,0.000223214,4.52E-06,0.000308781,-5.88E-05,-0.000553669,8.64E-05,-0.000532809,-7.72E-05
SCOMSCO_V0393_D0901_r,SCOMSCO_V0393_D0901,Scomber scombrus,Maquereau,Scombridae,Scomber,scombrus,pelagic,generalist,3.63,fusiform,forked,3.05478406,1.15,2.179999971,spe-ocean,598563,40.93333308,0.352649977,50,21,4.817330475,1.676603498,0.505464936,12.98912677,1.27498375,droit,38.1,490,F,2,43015,30F1,Varitroph 2017 boite 1/7,12,71,75,85,alu 1,-0.026255345,-0.01909823,-0.010772926,0.001719189,-0.007079289,-0.000993735,0.002255844,0.003111397,0.007794095,0.004021117,0.002705387,-0.005039298,0.002349363,-0.001990358,-0.001421775,0.005559822,-0.000777482,0.004269563,0.001350974,0.000436893,-0.000232294,-0.001714195,-0.00123615,0.001232887,0.002798319,0.004917578,0.001491482,0.001786313,0.001229228,0.003271423,0.000558455,0.003366577,-0.000372118,0.000256306,-0.002362295,0.000655634,-0.000918924,0.001047504,-0.001083042,0.000604461,0.001665135,0.000712223,-0.001718484,0.001001298,0.001035366,-0.002570794,-9.12E-05,0.0023679,0.000128393,0.001188304,-0.000174927,0.001675493,0.000308672,7.25E-05,0.000593732,-0.000990804,-0.000134822,-0.000165331,0.00178218,-0.001045228,0.000645311,-0.001227561,-3.36E-05,-7.29E-05,0.001334922,0.000910879,6.18E-05,0.001717132,0.000626598,-0.000211088,-0.000722849,-0.001632658,-0.000140228,0.000442369,-0.001051455,0.000681211,0.000107167,-0.000366463,0.000365219,3.30E-05,0.000752867,0.000617385,-5.31E-05,0.000360218,-3.73E-05,-0.000647399,-0.000505837,0.000771369,-0.000455699,0.000125002,0.00077855,0.000600246,0.000596559,-0.000121867,-0.000508466,-0.000216822,2.23E-05,-0.000392534,6.02E-05,-0.000725047,-5.71E-05,-0.000438497,-4.63E-05
TRACTRA_V0393_E0171,TRACTRA_V0393_E0171,Trachurus trachurus,Chinchard,Carangidae,Trachurus,trachurus,pelagic,generalist,3.71,fusiform,forked,2.899942398,0.9,2.649999989,spe-ocean,276449,40.78000031,0.179520728,41,40,10.94625666,4.869919299,1.326413498,84.23361336,25.25283844,droit,39.4,521,F,1,43015,30F1,varitroph2017,10,57,70,80,"alu 0,5",-0.017216082,-0.007738291,0.001295784,-0.00279544,-0.002099291,-0.00821543,0.008281806,-0.002416092,-0.000945905,-0.004062652,-0.003716231,-0.002307601,-0.001640625,0.00139431,-0.005289037,-0.001750477,0.001583638,0.003991024,0.003387962,-0.003110271,-0.002120753,0.001394775,0.001009414,0.000930671,-0.003578479,0.004061007,-0.003120531,-0.004719832,-0.002117503,-0.001303262,0.000784245,-0.000396344,0.001354238,-0.002682293,0.000597242,-0.000877699,0.001828421,-0.001179796,-0.000928847,-0.001013019,-0.001382507,-0.002294643,0.000107553,0.00202894,-0.001369719,-0.000514462,-0.000423457,-0.000857319,-0.00162243,-0.000167769,0.000287748,-0.000492101,0.000282921,-0.000819249,0.001635561,0.002442818,-0.002045769,0.000216917,-0.000120819,0.000259912,-0.000594822,0.001491699,-0.002052525,0.000263576,0.000871097,2.64E-06,-6.00E-05,0.000408021,0.000372243,-0.000834544,0.0007558,-0.000173024,0.000862822,-0.00066385,-0.000302647,-0.00067125,-0.000387199,0.000101762,0.000923822,2.07E-05,0.0011222,0.001156801,-0.000168747,-0.000770755,-0.000351845,-0.000329699,5.92E-05,0.000672553,0.000748868,-0.000224683,-0.000324216,-0.000552331,0.000927523,-0.00035243,2.35E-05,0.000244223,-0.000109658,-0.000421735,0.000404481,-0.000576556,-0.000124435,4.33E-05,-0.000239623
